event,owner,liquidated,first_liq,block_label,block_time,health_factor
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h90,2022-05-12T18:00:00Z,1.4109
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h96,2022-05-13T00:00:00Z,1.3986
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h102,2022-05-13T06:00:00Z,1.6368
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h108,2022-05-13T12:00:00Z,1.6248
ust,0x279a7dbfae376427ffac52fcb0883147d42165ff,true,2022-05-12T07:15:51.000Z,h114,2022-05-13T18:00:00Z,1.5267
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h00,2022-05-09T00:00:00Z,1.0283
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h06,2022-05-09T06:00:00Z,1.0446
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h12,2022-05-09T12:00:00Z,1.0419
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h18,2022-05-09T18:00:00Z,1.0416
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h24,2022-05-10T00:00:00Z,1.0755
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h30,2022-05-10T06:00:00Z,1.149
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h36,2022-05-10T12:00:00Z,1.1609
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h42,2022-05-10T18:00:00Z,1.1541
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h48,2022-05-11T00:00:00Z,1.1072
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h54,2022-05-11T06:00:00Z,1.1174
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h60,2022-05-11T12:00:00Z,1.0848
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h66,2022-05-11T18:00:00Z,1.0581
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h72,2022-05-12T00:00:00Z,1.062
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h78,2022-05-12T06:00:00Z,1.0097
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h84,2022-05-12T12:00:00Z,1.0714
ust,0x22866c5c7f2b5475cff41465c53aa813b4c22b13,true,2022-05-09T10:55:32.000Z,h90,2022-05-12T18:00:00Z,1.113
