event,owner,liquidated,first_liq,block_label,block_time,health_factor
ftx,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,true,2022-11-09T23:30:11.000Z,d2,2022-11-10T12:00:00Z,1.2655
ftx,0x82d2f6d6c1980abd6aa68b535ce55fa911d7c64c,true,2022-11-09T23:30:11.000Z,d3,2022-11-11T12:00:00Z,1.3784
ftx,0xd5621f395a106881f395e9a50bcb78b1aab6fee2,true,2022-11-08T19:35:59.000Z,d0,2022-11-08T12:00:00Z,1.1293
ftx,0xd5621f395a106881f395e9a50bcb78b1aab6fee2,true,2022-11-08T19:35:59.000Z,d1,2022-11-09T12:00:00Z,1.1437
ftx,0xd5621f395a106881f395e9a50bcb78b1aab6fee2,true,2022-11-08T19:35:59.000Z,d2,2022-11-10T12:00:00Z,1.1193
ftx,0xd5621f395a106881f395e9a50bcb78b1aab6fee2,true,2022-11-08T19:35:59.000Z,d3,2022-11-11T12:00:00Z,1.2093
ftx,0x062b3ac84ac355b31ac93825e1da4d8d761a43b2,false,,d0,2022-11-08T12:00:00Z,
ftx,0x062b3ac84ac355b31ac93825e1da4d8d761a43b2,false,,d1,2022-11-09T12:00:00Z,
ftx,0x062b3ac84ac355b31ac93825e1da4d8d761a43b2,false,,d2,2022-11-10T12:00:00Z,
ftx,0x062b3ac84ac355b31ac93825e1da4d8d761a43b2,false,,d3,2022-11-11T12:00:00Z,
ftx,0x37729c5948bb726a505b9633caab02521c67d89a,false,,d0,2022-11-08T12:00:00Z,
ftx,0x37729c5948bb726a505b9633caab02521c67d89a,false,,d1,2022-11-09T12:00:00Z,
ftx,0x37729c5948bb726a505b9633caab02521c67d89a,false,,d2,2022-11-10T12:00:00Z,
ftx,0x37729c5948bb726a505b9633caab02521c67d89a,false,,d3,2022-11-11T12:00:00Z,
ftx,0xbbeeaa4c2ba943dcec54dedb451230b7f3150251,false,,d0,2022-11-08T12:00:00Z,0.0093
ftx,0xbbeeaa4c2ba943dcec54dedb451230b7f3150251,false,,d1,2022-11-09T12:00:00Z,0.0076
ftx,0xbbeeaa4c2ba943dcec54dedb451230b7f3150251,false,,d2,2022-11-10T12:00:00Z,0.0074
ftx,0xbbeeaa4c2ba943dcec54dedb451230b7f3150251,false,,d3,2022-11-11T12:00:00Z,0.008
ftx,0xde03ffafa4a0de3572f2f7475b929196b3ef6ca7,false,,d0,2022-11-08T12:00:00Z,2.1001
ftx,0xde03ffafa4a0de3572f2f7475b929196b3ef6ca7,false,,d1,2022-11-09T12:00:00Z,1.7115
