event,owner,liquidated,first_liq,block_label,block_time,health_factor
june,0xfdfe415668e7f13c47918a1528b26872cc9443dd,true,2022-06-10T19:20:27.000Z,d2,2022-06-14T03:00:00Z,0.7283
june,0xfdfe415668e7f13c47918a1528b26872cc9443dd,true,2022-06-10T19:20:27.000Z,d3,2022-06-18T20:00:00Z,0.635
june,0xfc63e637cccc1057c7bfbc7a47f7720d35c2bc45,true,2022-06-10T16:39:31.000Z,d0,2022-06-08T12:00:00Z,1.0505
june,0xfc63e637cccc1057c7bfbc7a47f7720d35c2bc45,true,2022-06-10T16:39:31.000Z,d1,2022-06-13T12:00:00Z,3.2589
june,0xfc63e637cccc1057c7bfbc7a47f7720d35c2bc45,true,2022-06-10T16:39:31.000Z,d2,2022-06-14T03:00:00Z,3.3764
june,0xfc63e637cccc1057c7bfbc7a47f7720d35c2bc45,true,2022-06-10T16:39:31.000Z,d3,2022-06-18T20:00:00Z,3.2044
june,0xfa8c76cfcd04d8b0bb0a684749f6f5626c93390e,true,2022-06-11T09:02:56.000Z,d0,2022-06-08T12:00:00Z,1.0641
june,0xfa8c76cfcd04d8b0bb0a684749f6f5626c93390e,true,2022-06-11T09:02:56.000Z,d1,2022-06-13T12:00:00Z,
june,0xfa8c76cfcd04d8b0bb0a684749f6f5626c93390e,true,2022-06-11T09:02:56.000Z,d2,2022-06-14T03:00:00Z,
june,0xfa8c76cfcd04d8b0bb0a684749f6f5626c93390e,true,2022-06-11T09:02:56.000Z,d3,2022-06-18T20:00:00Z,
june,0x54a85cfdb41f0b4f9001b4837e594940d375ed37,true,2022-06-11T11:23:39.000Z,d0,2022-06-08T12:00:00Z,1.0891
june,0x54a85cfdb41f0b4f9001b4837e594940d375ed37,true,2022-06-11T11:23:39.000Z,d1,2022-06-13T12:00:00Z,
june,0x54a85cfdb41f0b4f9001b4837e594940d375ed37,true,2022-06-11T11:23:39.000Z,d2,2022-06-14T03:00:00Z,
june,0x54a85cfdb41f0b4f9001b4837e594940d375ed37,true,2022-06-11T11:23:39.000Z,d3,2022-06-18T20:00:00Z,
june,0x4f3dc8bc323f2ec32d60b55fd87b574f316f379b,true,2022-06-14T01:07:35.000Z,d0,2022-06-08T12:00:00Z,1.2362
june,0x4f3dc8bc323f2ec32d60b55fd87b574f316f379b,true,2022-06-14T01:07:35.000Z,d1,2022-06-13T12:00:00Z,
june,0x4f3dc8bc323f2ec32d60b55fd87b574f316f379b,true,2022-06-14T01:07:35.000Z,d2,2022-06-14T03:00:00Z,
june,0x4f3dc8bc323f2ec32d60b55fd87b574f316f379b,true,2022-06-14T01:07:35.000Z,d3,2022-06-18T20:00:00Z,
june,0xcf60089b9e4ca657a3563149071dd62653f6d701,true,2022-06-12T02:28:43.000Z,d0,2022-06-08T12:00:00Z,1.1761
